"is_canceled","lead_time","arrival_date_month","arrival_date_week_number","arrival_date_day_of_month","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal","country","market_segment","is_repeated_guest","previous_cancellations","previous_bookings_not_canceled","booking_changes","deposit_type","company","days_in_waiting_list","customer_type","required_car_parking_spaces","total_of_special_requests","reservation_status","name","email","phone.number","credit_card"
1,158,"July",27,2,2,3,2,0,0,"HB","PRT","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,2,"Canceled","Mary Vasquez","Vasquez.Mary@xfinity.com","971-893-3991","************9126"
1,28,"March",9,2,0,3,2,0,0,"BB","PRT","Groups",0,0,0,0,"Non Refund",NA,0,"Transient",0,0,"Canceled","Whitney Simon","Simon.Whitney@yahoo.com","773-675-3756","************5983"
1,16,"November",47,18,2,2,2,0,0,"SC","FRA","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Canceled","Ian Hale","Ian.H@comcast.net","577-126-2160","************4181"
1,68,"February",8,17,0,2,2,0,0,"BB","PRT","Groups",0,1,0,0,"Non Refund",NA,0,"Transient",0,0,"Canceled","Catherine Barton","Catherine_B@yahoo.com","590-526-9613","************1996"
0,78,"February",6,11,2,5,2,0,0,"SC","FRA","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Robert Evans","Evans_Robert@protonmail.com","519-953-5065","************1326"
0,316,"May",22,26,0,3,2,0,0,"BB","PRT","Groups",0,0,0,0,"No Deposit",NA,0,"Transient-Party",0,0,"Check-Out","Pedro Sexton","Sexton.Pedro@protonmail.com","465-085-7302","************2979"
1,419,"September",36,1,0,2,2,0,0,"BB","PRT","Groups",0,0,0,0,"Non Refund",NA,0,"Transient",0,0,"Canceled","Robin Sutton","Sutton_Robin@outlook.com","806-307-6036","************4243"
1,103,"August",33,19,2,1,2,0,0,"BB","FRA","Direct",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Canceled","John Phillips","Phillips.John@gmail.com","567-745-1993","************4035"
1,160,"July",29,14,0,3,3,0,0,"BB","GBR","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Canceled","Carlos Mathews","Mathews_Carlos@comcast.net","560-240-0629","************5564"
0,206,"August",32,5,0,1,2,2,0,"BB","GBR","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Check-Out","Timothy Molina","Timothy.M@aol.com","278-259-2104","************4654"
0,56,"June",26,22,0,2,2,0,0,"BB","PRT","Direct",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Chelsea Norman","ChelseaNorman32@hotmail.com","999-725-8841","************5342"
1,204,"September",36,4,1,2,2,0,0,"BB","PRT","Offline TA/TO",0,1,0,0,"No Deposit",NA,0,"Transient",0,0,"Canceled","Danny Yoder","Danny_Yoder@yahoo.com","605-105-6479","************4534"
0,161,"August",31,4,1,2,2,0,0,"BB","GBR","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Check-Out","Jennifer Hooper","Jennifer.Hooper58@gmail.com","651-945-9653","************2254"
0,226,"July",30,22,0,2,2,0,0,"BB","USA","Groups",0,0,0,0,"No Deposit",NA,96,"Transient-Party",0,1,"Check-Out","Julie Villarreal","JulieVillarreal14@att.com","104-067-8510","************2863"
0,232,"July",27,2,1,1,2,0,0,"BB","PRT","Online TA",0,0,0,1,"No Deposit",NA,0,"Contract",0,1,"Check-Out","Melissa Smith","MSmith71@att.com","882-554-3188","************9606"
0,4,"May",22,27,0,1,2,0,0,"BB","DEU","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Check-Out","Vincent Williamson","Vincent.Williamson@comcast.net","994-361-1459","************5645"
1,5,"November",46,14,0,1,2,0,0,"BB","PRT","Online TA",0,1,0,0,"No Deposit",NA,0,"Transient",0,0,"Canceled","Christine Davis","Christine_D@comcast.net","931-234-2910","************3075"
1,150,"June",24,17,2,3,1,0,0,"BB","PRT","Offline TA/TO",0,0,0,0,"Non Refund",NA,0,"Transient",0,0,"Canceled","Courtney Kramer","Courtney.K44@outlook.com","954-696-0442","************2131"
1,56,"February",5,1,0,3,2,0,0,"BB","PRT","Groups",0,0,0,0,"Non Refund",NA,0,"Transient",0,0,"Canceled","Kayla Bailey","KBailey96@xfinity.com","137-859-1112","************5230"
1,24,"November",45,5,0,3,2,0,0,"BB","PRT","Online TA",0,1,0,0,"No Deposit",NA,0,"Transient",0,0,"Canceled","Michael Santiago","Santiago_Michael43@verizon.com","232-416-9882","************8842"
0,62,"January",3,16,1,3,2,0,0,"SC","FRA","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,2,"Check-Out","Brenda Ford","BrendaFord@verizon.com","282-655-8897","************2297"
0,6,"June",26,30,0,1,2,0,0,"SC","SWE","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient-Party",0,1,"Check-Out","Franklin Maddox","Maddox.Franklin19@outlook.com","424-093-5920","************3532"
0,26,"September",36,5,2,1,3,1,0,"BB","LUX","Direct",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Check-Out","Anne Yang","Anne_Yang@outlook.com","558-909-8655","************7490"
1,219,"September",36,4,1,2,2,0,0,"BB","PRT","Offline TA/TO",0,1,0,0,"No Deposit",NA,0,"Transient-Party",0,0,"Canceled","Robin Conley","RConley@yahoo.com","599-526-4833","************6793"
0,30,"April",15,14,1,2,3,1,0,"BB","ITA","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Check-Out","Jason Huffman","Jason.Huffman@mail.com","268-895-2438","************2277"
0,28,"June",23,9,1,2,2,0,0,"HB","FRA","Offline TA/TO",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Robert Johnston","RobertJohnston21@comcast.net","176-424-3087","************3536"
0,13,"July",30,24,1,1,2,0,0,"BB","DEU","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Joy Davis","Davis.Joy@xfinity.com","344-228-0585","************4452"
0,17,"June",25,18,2,2,2,0,0,"BB","FRA","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,2,"Check-Out","Sara Vaughan","SaraVaughan82@yahoo.com","638-953-4023","************5312"
0,60,"September",36,4,2,3,1,0,0,"BB","NLD","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Paul Holloway","Paul.H@yahoo.com","436-610-4610","************3295"
1,153,"June",25,21,0,4,1,0,0,"BB","PRT","Corporate",0,0,0,0,"Non Refund",348,0,"Transient",0,0,"Canceled","Vanessa Buchanan","Buchanan_Vanessa@outlook.com","993-536-3799","************4187"
1,142,"July",29,12,0,5,2,0,0,"BB","ITA","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Canceled","Thomas Mason","Thomas.Mason@comcast.net","917-570-5749","************6717"
1,105,"October",42,12,0,3,2,0,0,"BB","PRT","Offline TA/TO",0,0,0,0,"No Deposit",NA,0,"Transient-Party",0,0,"Canceled","Madeline Smith","Madeline_Smith77@hotmail.com","135-166-0216","************7824"
1,47,"March",12,21,0,2,2,0,0,"HB","FRA","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Canceled","Brianna Delgado","Brianna_Delgado@zoho.com","745-321-4481","************1849"
1,220,"October",42,17,2,1,2,0,0,"BB","PRT","Offline TA/TO",0,1,0,0,"No Deposit",NA,0,"Transient-Party",0,0,"Canceled","Kathryn Moore","Moore_Kathryn@comcast.net","225-095-1763","************2258"
0,173,"May",19,7,2,2,2,0,0,"BB","GBR","Offline TA/TO",0,0,0,0,"No Deposit",NA,0,"Transient-Party",0,1,"Check-Out","Clinton Snyder","Snyder_Clinton42@yandex.com","278-392-1713","************3324"
0,36,"May",19,7,0,1,2,0,0,"SC","CHN","Online TA",0,0,0,1,"No Deposit",NA,0,"Transient",0,1,"Check-Out","Heather Carpenter","HCarpenter@hotmail.com","569-343-7486","************6862"
0,109,"April",17,25,0,3,2,0,0,"HB","FRA","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,2,"Check-Out","William Phillips","WPhillips@verizon.com","545-205-8571","************3690"
1,433,"September",37,8,0,3,2,0,0,"BB","PRT","Offline TA/TO",0,0,0,0,"Non Refund",NA,0,"Transient",0,0,"Canceled","Yvonne Oliver","Oliver.Yvonne@att.com","967-388-5984","************5670"
0,25,"October",43,17,1,1,2,0,0,"SC","DEU","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Check-Out","Alexander Johnson","AlexanderJohnson86@mail.com","433-199-2555","************2795"
0,253,"July",29,17,1,2,2,0,1,"SC","ESP","Online TA",0,0,0,1,"No Deposit",NA,0,"Transient",0,2,"Check-Out","Nicole Schmidt","Nicole_S@gmail.com","686-802-2672","************9138"
0,0,"April",17,18,1,0,1,0,0,"BB","PRT","Corporate",1,0,4,0,"No Deposit",40,0,"Transient",0,0,"Check-Out","Heather Perkins","Heather_Perkins@gmail.com","806-784-1539","************9049"
0,46,"August",34,17,1,1,2,0,0,"BB","ESP","Groups",0,0,0,0,"No Deposit",NA,0,"Transient-Party",0,0,"Check-Out","Keith Wright","KeithWright@hotmail.com","445-995-2124","************9219"
1,113,"May",23,31,0,3,1,0,0,"BB","PRT","Corporate",0,0,0,0,"Non Refund",202,0,"Transient",0,0,"Canceled","Jessica Flores","Jessica.F@outlook.com","804-253-2256","************1565"
0,230,"August",34,21,1,4,2,0,0,"BB","NOR","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,2,"Check-Out","Brendan Williams","Williams.Brendan@yahoo.com","178-109-4951","************6846"
1,174,"June",22,1,0,3,2,0,0,"BB","PRT","Groups",0,0,0,0,"Non Refund",NA,0,"Transient",0,0,"Canceled","Michael Mills","Mills.Michael@protonmail.com","467-822-5413","************1523"
0,223,"August",34,20,2,1,3,0,0,"BB","DEU","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,2,"Check-Out","Lori Rose","Lori_Rose@xfinity.com","158-290-4455","************4740"
0,81,"May",21,17,0,3,1,0,0,"BB","PRT","Corporate",0,0,15,1,"Non Refund",51,0,"Transient-Party",0,0,"Check-Out","Gina Martinez","Martinez_Gina@gmail.com","312-349-5778","************5625"
1,102,"May",18,5,2,2,3,0,0,"BB","CZE","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Canceled","Eric Griffin","Eric.G@yahoo.com","515-160-6094","************6452"
0,99,"February",8,19,0,1,1,0,0,"BB","PRT","Corporate",0,0,0,0,"No Deposit",67,0,"Transient-Party",0,0,"Check-Out","Jesse Blackburn","Jesse.Blackburn35@aol.com","239-589-0086","************9351"
1,126,"April",16,14,0,3,2,0,0,"BB","PRT","Groups",0,0,0,0,"Non Refund",NA,39,"Transient",0,0,"Canceled","Cheryl Colon","Cheryl_Colon@hotmail.com","590-129-8654","************3492"
1,358,"June",27,30,0,2,2,0,0,"BB","PRT","Groups",0,0,0,0,"Non Refund",NA,0,"Transient",0,0,"Canceled","Christopher Mccall","CMccall41@aol.com","644-207-8822","************8802"
0,38,"February",7,13,2,1,2,0,0,"BB","FRA","Direct",0,0,0,0,"No Deposit",NA,0,"Transient-Party",0,0,"Check-Out","Michael Roberts","MRoberts@hotmail.com","640-213-8637","************1292"
1,98,"November",48,23,1,2,1,0,0,"FB","PRT","Groups",0,0,0,0,"No Deposit",NA,0,"Transient-Party",0,0,"Canceled","Cynthia Vega","Vega_Cynthia@comcast.net","443-838-4818","************3885"
1,216,"October",43,19,1,2,2,0,0,"BB","PRT","Groups",0,0,0,0,"No Deposit",NA,0,"Transient-Party",0,0,"Canceled","Stanley Smith","Stanley.Smith@protonmail.com","591-262-5161","************8703"
0,37,"June",25,17,0,2,2,0,0,"BB","PRT","Offline TA/TO",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Daniel Meadows","Meadows.Daniel@yahoo.com","662-538-8922","************7988"
1,253,"September",40,26,1,2,1,0,0,"BB","USA","Online TA",0,0,0,1,"No Deposit",NA,0,"Transient",0,0,"Canceled","Makayla Davis","Makayla.Davis85@att.com","349-614-9814","************1533"
0,309,"May",20,13,1,2,2,0,0,"BB","FRA","Offline TA/TO",0,0,0,0,"No Deposit",NA,215,"Transient-Party",0,0,"Check-Out","Sara Cole","Cole.Sara@gmail.com","591-055-4753","************9156"
0,30,"April",17,29,2,1,2,0,0,"SC","ESP","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient-Party",0,2,"Check-Out","John Wong","John.Wong@aol.com","273-835-8016","************7727"
1,88,"October",41,2,2,0,2,0,0,"BB","IRL","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Canceled","Erica Rodriguez","Erica_R@hotmail.com","791-350-5879","************8268"
1,8,"December",51,13,1,0,2,0,0,"BB","PRT","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient-Party",0,1,"Canceled","Teresa Martinez","Teresa.M@verizon.com","914-665-6601","************8588"
0,42,"September",38,15,0,3,1,0,0,"BB","PRT","Corporate",0,0,0,1,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Connor Jefferson","Jefferson_Connor@yahoo.com","992-518-3783","************5567"
0,34,"January",3,18,0,1,1,0,0,"BB","ESP","Groups",0,0,0,0,"No Deposit",NA,0,"Transient-Party",0,0,"Check-Out","David Herrera","Herrera_David@yandex.com","899-539-0792","************7955"
1,156,"June",25,18,1,1,2,0,0,"HB","PRT","Groups",0,0,0,0,"Non Refund",NA,0,"Transient",0,0,"Canceled","Katherine Ramos","Ramos_Katherine50@comcast.net","509-375-9223","************1266"
1,178,"April",15,14,1,2,2,1,0,"BB","PRT","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Canceled","Steven Skinner","SSkinner@comcast.net","992-108-2122","************2615"
0,93,"June",23,5,1,3,2,0,0,"HB","NLD","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Jessica Turner","Turner.Jessica@mail.com","168-118-2823","************7819"
1,144,"July",29,18,2,5,2,0,0,"BB","PRT","Online TA",0,1,0,0,"No Deposit",NA,0,"Transient",0,1,"Canceled","Tonya Callahan","Tonya_Callahan@att.com","472-413-3087","************5506"
1,95,"May",21,23,1,5,2,0,0,"BB","FRA","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Canceled","Mary Downs","Downs_Mary21@xfinity.com","866-561-2288","************8935"
0,1,"September",39,20,2,3,2,0,0,"SC","CHE","Online TA",0,0,0,1,"No Deposit",NA,0,"Group",0,0,"Check-Out","Lynn Jones","Lynn_Jones@protonmail.com","771-065-6310","************4840"
0,20,"August",32,8,0,5,2,0,0,"BB","FRA","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Check-Out","Briana Stephens","Briana.S@hotmail.com","490-271-7060","************6746"
0,270,"August",32,10,0,3,2,2,0,"BB","NLD","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Darius White","Darius_White@att.com","391-940-2272","************2865"
0,0,"August",35,24,1,0,2,2,0,"BB","PRT","Direct",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Julie Gutierrez","Julie_G67@comcast.net","453-235-8122","************4580"
0,70,"October",43,18,0,2,2,0,0,"SC","CHN","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,2,"Check-Out","Brian Vasquez","BrianVasquez@aol.com","841-441-8686","************2201"
0,61,"May",20,11,1,4,2,0,0,"BB","DEU","Direct",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Stephanie Taylor","StephanieTaylor@yahoo.com","392-920-8041","************9270"
0,0,"February",7,14,0,1,2,0,0,"SC","PRT","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",1,1,"Check-Out","Jason Woodard","Woodard_Jason@mail.com","489-488-5013","************8713"
1,293,"August",32,6,0,2,2,0,0,"BB","PRT","Groups",0,1,0,0,"Non Refund",NA,0,"Contract",0,0,"Canceled","Erin Nguyen","Erin.N@gmail.com","821-409-8974","************7979"
0,274,"September",40,27,0,2,2,0,0,"BB","USA","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Check-Out","Kelly Ortiz","KOrtiz@zoho.com","781-253-4304","************1437"
0,34,"March",11,12,2,2,2,0,0,"BB","CHN","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Check-Out","Anne Jarvis","Anne_Jarvis@verizon.com","220-310-6189","************1159"
0,70,"June",24,9,0,3,2,0,0,"BB","FRA","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Steven Spencer","Steven_S@aol.com","977-549-8303","************4325"
0,70,"January",3,15,1,2,2,0,0,"BB","DEU","Offline TA/TO",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Tammy Cooper","TCooper@aol.com","403-209-6607","************8958"
0,30,"January",2,13,0,2,2,1,0,"HB","PRT","Offline TA/TO",0,0,0,1,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Justin Brown","Justin.Brown@hotmail.com","963-651-4896","************5342"
0,0,"August",32,2,0,1,2,0,0,"SC","PRT","Direct",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Christina Perry","Perry_Christina@hotmail.com","627-783-0293","************2553"
0,10,"July",27,6,0,1,1,0,0,"BB","PRT","Corporate",0,0,0,0,"No Deposit",NA,0,"Transient-Party",0,0,"Check-Out","Jerome Reyes","Jerome.R@yahoo.com","710-094-4735","************1272"
0,301,"July",31,30,1,1,2,0,0,"HB","DEU","Offline TA/TO",0,0,0,0,"No Deposit",NA,0,"Transient-Party",0,1,"Check-Out","Matthew Taylor","Matthew.T@mail.com","557-002-7017","************5552"
0,16,"May",19,7,2,1,2,0,0,"SC","ISR","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,2,"Check-Out","Tara Cardenas","Cardenas_Tara@att.com","627-612-4169","************1775"
1,144,"May",19,6,0,2,2,0,0,"BB","PRT","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Canceled","Victoria Quinn","Quinn_Victoria@mail.com","175-999-8851","************8667"
0,144,"May",18,6,2,1,2,0,0,"BB","FRA","Offline TA/TO",0,0,0,0,"No Deposit",NA,0,"Transient-Party",0,1,"Check-Out","Amanda Fleming","AFleming@protonmail.com","361-121-7445","************2467"
0,87,"July",29,11,3,6,2,0,0,"BB","DEU","Offline TA/TO",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Marco Sexton","MarcoSexton@protonmail.com","312-360-0954","************1061"
0,11,"September",39,22,0,2,1,0,0,"BB","DNK","Groups",0,0,0,0,"No Deposit",NA,0,"Transient-Party",0,0,"Check-Out","Michelle Lopez","MichelleLopez@verizon.com","903-083-2867","************1570"
0,0,"April",18,29,0,0,1,0,0,"BB","PRT","Direct",1,0,0,1,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Michael Sullivan","Michael.Sullivan@verizon.com","909-155-3863","************1714"
1,188,"June",25,15,0,2,1,0,0,"BB","PRT","Offline TA/TO",0,0,0,0,"Non Refund",NA,39,"Transient",0,0,"Canceled","Jennifer Matthews","Matthews.Jennifer@comcast.net","575-834-4652","************8530"
1,80,"March",13,31,0,2,2,0,0,"BB","PRT","Offline TA/TO",0,0,0,0,"Non Refund",NA,0,"Transient",0,0,"Canceled","Troy Gray","Troy_G@xfinity.com","589-625-1832","************6275"
0,164,"October",40,2,0,2,1,0,0,"BB","PRT","Offline TA/TO",0,0,0,0,"No Deposit",NA,0,"Transient-Party",0,0,"Check-Out","Karen Garcia","Karen.G@hotmail.com","303-100-2150","************3511"
0,0,"July",27,2,0,0,2,0,0,"BB","PRT","Offline TA/TO",1,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Lisa Peters","Peters_Lisa@xfinity.com","378-071-7016","************7543"
1,64,"November",48,22,0,3,2,0,0,"BB","UKR","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Canceled","Hannah Green","Hannah_G@yandex.com","253-558-6109","************3323"
0,34,"January",3,18,0,1,1,0,0,"BB","ESP","Groups",0,0,0,0,"No Deposit",NA,0,"Transient-Party",0,0,"Check-Out","James Osborne","JamesOsborne@zoho.com","580-196-0810","************9133"
0,54,"November",45,4,0,2,2,0,0,"SC","GBR","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Check-Out","Jennifer Klein","JenniferKlein@protonmail.com","168-558-4835","************7275"
0,26,"March",10,2,1,4,2,0,0,"BB","FRA","Offline TA/TO",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Andrea Stein","Andrea_S@yahoo.com","724-722-1892","************7356"
0,36,"February",7,11,0,3,2,0,0,"BB","FRA","Offline TA/TO",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Jennifer Smith","JSmith@outlook.com","568-417-8178","************3709"
1,315,"July",27,5,2,4,2,0,0,"BB","GBR","Online TA",0,0,0,2,"No Deposit",NA,0,"Transient",0,1,"Canceled","Maria Long","Long.Maria@aol.com","934-194-7324","************1686"
1,110,"October",42,9,1,0,1,0,0,"BB","PRT","Offline TA/TO",0,0,0,1,"No Deposit",NA,0,"Transient-Party",0,0,"No-Show","Matthew Valencia","Matthew.Valencia@hotmail.com","109-277-5009","************1942"
1,178,"June",23,9,0,2,2,0,0,"BB","PRT","Groups",0,0,0,0,"Non Refund",NA,0,"Transient",0,0,"Canceled","Brian Olson","BOlson@mail.com","958-644-3195","************8392"
0,19,"February",7,13,0,1,2,0,0,"BB","PRT","Direct",0,0,0,0,"No Deposit",NA,0,"Transient",0,2,"Check-Out","Mrs. Stephanie Foster DVM","DVM_Mrs.@protonmail.com","806-821-7140","************5963"
1,285,"October",43,16,2,3,2,0,0,"BB","FIN","Online TA",0,0,0,1,"No Deposit",NA,0,"Transient-Party",0,0,"Canceled","Jacqueline Chandler","Chandler_Jacqueline@xfinity.com","758-794-5409","************1380"
1,115,"May",23,29,2,4,2,0,0,"BB","DEU","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Canceled","Christina Ortiz","COrtiz@yandex.com","966-075-1499","************7643"
0,56,"December",50,6,0,2,1,0,0,"BB","GBR","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Check-Out","Joshua Merritt","JoshuaMerritt@zoho.com","729-647-8717","************1162"
0,423,"June",24,14,0,3,2,0,0,"BB","GBR","Groups",0,0,0,0,"No Deposit",NA,0,"Transient-Party",0,1,"Check-Out","Dr. Troy Harris","DHarris@gmail.com","242-092-5339","************3596"
0,99,"February",8,19,0,2,1,0,0,"BB","PRT","Corporate",0,0,0,1,"No Deposit",67,0,"Transient-Party",0,0,"Check-Out","Jennifer Sanders","Jennifer.Sanders@outlook.com","648-511-0430","************7283"
1,23,"January",2,14,0,1,2,0,0,"BB","KOR","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Canceled","Michael Johnson","MichaelJohnson@outlook.com","908-365-4613","************2571"
1,277,"November",46,7,1,2,2,0,0,"BB","PRT","Groups",0,0,0,0,"Non Refund",NA,0,"Transient",0,0,"Canceled","Kaylee Thompson","Thompson.Kaylee@zoho.com","225-053-4597","************7814"
1,99,"October",44,30,2,2,2,0,0,"BB","PRT","Offline TA/TO",0,0,0,0,"Non Refund",NA,0,"Transient",0,0,"Canceled","Evelyn Martinez","Martinez.Evelyn@verizon.com","418-892-7053","************2934"
0,11,"April",15,14,2,3,2,0,0,"SC","BRA","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,2,"Check-Out","Charles Alexander","CharlesAlexander66@mail.com","158-144-3344","************8614"
1,37,"May",22,29,1,3,2,0,0,"BB","ESP","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,1,"Canceled","Sara Johnson","Johnson_Sara56@aol.com","991-772-9894","************3181"
0,5,"February",7,12,0,1,2,0,0,"SC","PRT","Online TA",0,0,0,0,"No Deposit",NA,0,"Transient",0,0,"Check-Out","Autumn Osborne","Autumn_Osborne@yahoo.com","623-624-2826","************4865"
1,437,"May",19,2,1,2,2,0,0,"BB","PRT","Groups",0,0,0,0,"Non Refund",NA,0,"Transient",0,0,"Canceled","Amber Knight","Amber.Knight17@xfinity.com","867-218-6220","************3147"
1,59,"January",4,23,1,1,2,0,0,"BB","PRT","Groups",0,0,0,0,"Non Refund",NA,0,"Transient",0,0,"Canceled","Daniel Wilson","DanielWilson@mail.com","723-980-5283","************5180"
1,304,"November",45,3,0,3,2,0,0,"BB","PRT","Offline TA/TO",0,0,0,0,"Non Refund",NA,0,"Transient",0,0,"Canceled","Jim Golden","Golden_Jim@aol.com","348-751-9870","************7756"
